timestamp,sensor_id,temperature,humidity,status
2024-06-08 20:00:00,sensor_1,21.59,48.46,ok
2024-06-08 21:00:00,sensor_1,22.12,53.02,ok
2024-06-08 22:00:00,sensor_1,22.14,57.71,ok
2024-06-08 23:00:00,sensor_1,21.85,46.56,ok
2024-06-09 00:00:00,sensor_1,22.03,49.81,ok
2024-06-09 01:00:00,sensor_1,22.0,56.5,ok
2024-06-09 02:00:00,sensor_1,21.98,55.13,ok
2024-06-09 03:00:00,sensor_1,22.2,43.56,ok
2024-06-09 04:00:00,sensor_1,22.15,46.05,ok
2024-06-09 05:00:00,sensor_1,21.98,43.99,ok
2024-06-09 06:00:00,sensor_1,22.05,51.1,ok
2024-06-09 07:00:00,sensor_1,21.43,46.64,ok
2024-06-09 08:00:00,sensor_1,22.67,53.36,ok
2024-06-09 09:00:00,sensor_1,21.87,59.83,ok
2024-06-09 10:00:00,sensor_1,21.94,41.85,ok
2024-06-09 11:00:00,sensor_1,21.48,54.52,ok
2024-06-09 12:00:00,sensor_1,21.98,52.64,ok
2024-06-09 13:00:00,sensor_1,22.12,43.68,ok
2024-06-09 14:00:00,sensor_1,22.18,45.02,ok
2024-06-09 15:00:00,sensor_1,22.03,46.9,ok
2024-06-09 16:00:00,sensor_1,22.15,58.36,ok
2024-06-09 17:00:00,sensor_1,22.42,41.73,ok
2024-06-09 18:00:00,sensor_1,21.65,40.82,ok
2024-06-09 19:00:00,sensor_1,22.08,52.05,ok
2024-06-09 20:00:00,sensor_1,21.64,46.88,ok
2024-06-09 21:00:00,sensor_1,21.56,44.94,ok
2024-06-09 22:00:00,sensor_1,21.6,55.51,ok
2024-06-09 23:00:00,sensor_1,21.84,56.59,ok
2024-06-10 00:00:00,sensor_1,21.79,40.85,ok
2024-06-10 01:00:00,sensor_1,22.27,45.96,ok
2024-06-10 02:00:00,sensor_1,21.41,54.97,ok
2024-06-10 03:00:00,sensor_1,22.3,58.26,ok
2024-06-10 04:00:00,sensor_1,21.92,53.02,ok
2024-06-10 05:00:00,sensor_1,22.26,51.91,ok
2024-06-10 06:00:00,sensor_1,22.61,56.38,ok
2024-06-10 07:00:00,sensor_1,21.74,42.84,ok
2024-06-10 08:00:00,sensor_1,21.94,59.04,ok
2024-06-10 09:00:00,sensor_1,22.24,56.56,ok
2024-06-10 10:00:00,sensor_1,22.04,59.94,ok
2024-06-10 11:00:00,sensor_1,22.32,53.0,ok
2024-06-10 12:00:00,sensor_1,21.97,54.43,ok
2024-06-10 13:00:00,sensor_1,22.44,44.38,ok
2024-06-10 14:00:00,sensor_1,22.15,43.78,ok
2024-06-10 15:00:00,sensor_1,22.07,41.72,ok
2024-06-10 16:00:00,sensor_1,22.15,58.6,ok
2024-06-10 17:00:00,sensor_1,21.97,59.57,ok
2024-06-10 18:00:00,sensor_1,22.22,48.23,ok
2024-06-10 19:00:00,sensor_1,22.33,53.76,ok
2024-06-10 20:00:00,sensor_1,21.8,44.02,ok
2024-06-10 21:00:00,sensor_1,21.86,51.06,ok
2024-06-10 22:00:00,sensor_1,21.54,43.27,ok
2024-06-10 23:00:00,sensor_1,22.27,45.35,ok
2024-06-11 00:00:00,sensor_1,21.72,43.77,ok
2024-06-11 01:00:00,sensor_1,22.53,40.63,ok
2024-06-11 02:00:00,sensor_1,22.1,47.07,ok
2024-06-11 03:00:00,sensor_1,22.44,55.71,error
2024-06-11 04:00:00,sensor_1,22.19,52.92,ok
2024-06-11 05:00:00,sensor_1,21.76,58.56,ok
2024-06-11 06:00:00,sensor_1,22.45,48.86,ok
2024-06-11 07:00:00,sensor_1,21.91,54.63,ok
2024-06-11 08:00:00,sensor_1,21.71,44.08,ok
2024-06-11 09:00:00,sensor_1,21.95,42.58,ok
2024-06-11 10:00:00,sensor_1,22.23,54.78,ok
2024-06-11 11:00:00,sensor_1,22.08,56.53,ok
2024-06-11 12:00:00,sensor_1,21.8,48.91,error
2024-06-11 13:00:00,sensor_1,22.49,54.95,ok
2024-06-11 14:00:00,sensor_1,22.16,50.61,ok
2024-06-11 15:00:00,sensor_1,22.12,43.84,ok
2024-06-11 16:00:00,sensor_1,22.33,42.21,ok
2024-06-11 17:00:00,sensor_1,22.27,41.1,ok
2024-06-11 18:00:00,sensor_1,22.06,42.83,ok
2024-06-11 19:00:00,sensor_1,21.39,52.65,ok
2024-06-11 20:00:00,sensor_1,21.64,44.15,ok
2024-06-11 21:00:00,sensor_1,21.99,44.19,ok
2024-06-11 22:00:00,sensor_1,22.3,59.98,error
2024-06-11 23:00:00,sensor_1,22.0,47.01,ok
2024-06-12 00:00:00,sensor_1,21.98,58.25,ok
2024-06-12 01:00:00,sensor_1,21.85,48.24,ok
2024-06-12 02:00:00,sensor_1,21.9,53.26,ok
2024-06-12 03:00:00,sensor_1,21.83,57.21,ok
2024-06-12 04:00:00,sensor_1,22.53,46.13,error
2024-06-12 05:00:00,sensor_1,21.98,43.42,ok
2024-06-12 06:00:00,sensor_1,22.27,52.52,ok
2024-06-12 07:00:00,sensor_1,22.42,43.37,ok
2024-06-12 08:00:00,sensor_1,22.3,51.83,ok
2024-06-12 09:00:00,sensor_1,21.8,49.36,ok
2024-06-12 10:00:00,sensor_1,22.34,59.62,ok
2024-06-12 11:00:00,sensor_1,21.72,42.91,ok
2024-06-12 12:00:00,sensor_1,21.57,44.99,ok
2024-06-12 13:00:00,sensor_1,21.75,45.63,ok
2024-06-12 14:00:00,sensor_1,22.13,43.96,ok
2024-06-12 15:00:00,sensor_1,22.35,46.86,ok
2024-06-12 16:00:00,sensor_1,21.91,46.94,ok
2024-06-12 17:00:00,sensor_1,22.0,45.96,ok
2024-06-12 18:00:00,sensor_1,21.52,40.02,ok
2024-06-12 19:00:00,sensor_1,22.15,51.97,ok
2024-06-12 20:00:00,sensor_1,21.84,45.8,ok
2024-06-12 21:00:00,sensor_1,21.51,53.42,ok
2024-06-12 22:00:00,sensor_1,21.92,41.29,ok
2024-06-12 23:00:00,sensor_1,21.64,53.24,ok
2024-06-13 00:00:00,sensor_1,22.21,46.66,ok
2024-06-13 01:00:00,sensor_1,22.03,58.59,ok
2024-06-13 02:00:00,sensor_1,21.55,43.49,ok
2024-06-13 03:00:00,sensor_1,22.31,53.25,ok
2024-06-13 04:00:00,sensor_1,21.82,57.58,ok
2024-06-13 05:00:00,sensor_1,22.15,50.02,ok
2024-06-13 06:00:00,sensor_1,22.22,42.56,ok
2024-06-13 07:00:00,sensor_1,21.79,57.01,ok
2024-06-13 08:00:00,sensor_1,22.39,47.69,ok
2024-06-13 09:00:00,sensor_1,21.74,54.33,ok
2024-06-13 10:00:00,sensor_1,21.78,45.89,ok
2024-06-13 11:00:00,sensor_1,22.38,48.53,ok
2024-06-13 12:00:00,sensor_1,22.17,40.19,ok
2024-06-13 13:00:00,sensor_1,21.96,58.31,ok
2024-06-13 14:00:00,sensor_1,22.24,49.5,ok
2024-06-13 15:00:00,sensor_1,22.28,57.95,ok
2024-06-13 16:00:00,sensor_1,22.14,51.13,ok
2024-06-13 17:00:00,sensor_1,21.68,48.58,ok
2024-06-13 18:00:00,sensor_1,22.27,54.22,ok
2024-06-13 19:00:00,sensor_1,21.84,52.54,ok
2024-06-13 20:00:00,sensor_1,22.24,56.71,ok
2024-06-13 21:00:00,sensor_1,21.79,48.86,ok
2024-06-13 22:00:00,sensor_1,21.92,52.29,error
2024-06-13 23:00:00,sensor_1,21.84,54.7,ok
2024-06-14 00:00:00,sensor_1,21.82,46.07,ok
2024-06-14 01:00:00,sensor_1,21.77,48.41,ok
2024-06-14 02:00:00,sensor_1,21.67,53.37,ok
2024-06-14 03:00:00,sensor_1,21.72,40.96,ok
2024-06-14 04:00:00,sensor_1,22.05,55.94,ok
2024-06-14 05:00:00,sensor_1,22.0,52.45,ok
2024-06-14 06:00:00,sensor_1,21.54,41.63,ok
2024-06-14 07:00:00,sensor_1,21.88,57.67,ok
2024-06-14 08:00:00,sensor_1,22.24,47.21,ok
2024-06-14 09:00:00,sensor_1,22.19,58.24,ok
2024-06-14 10:00:00,sensor_1,21.95,54.93,ok
2024-06-14 11:00:00,sensor_1,22.07,50.57,ok
2024-06-14 12:00:00,sensor_1,21.78,53.92,ok
2024-06-14 13:00:00,sensor_1,22.05,53.14,ok
2024-06-14 14:00:00,sensor_1,21.73,57.38,ok
2024-06-14 15:00:00,sensor_1,21.64,50.32,ok
2024-06-14 16:00:00,sensor_1,22.18,51.56,ok
2024-06-14 17:00:00,sensor_1,22.5,57.35,ok
2024-06-14 18:00:00,sensor_1,22.1,51.68,ok
2024-06-14 19:00:00,sensor_1,21.95,41.4,ok
2024-06-14 20:00:00,sensor_1,21.95,57.84,ok
2024-06-14 21:00:00,sensor_1,22.15,50.69,ok
2024-06-14 22:00:00,sensor_1,22.49,42.48,ok
2024-06-14 23:00:00,sensor_1,21.6,41.07,ok
2024-06-15 00:00:00,sensor_1,22.4,41.27,ok
2024-06-15 01:00:00,sensor_1,22.06,48.29,ok
2024-06-15 02:00:00,sensor_1,21.53,41.15,ok
2024-06-15 03:00:00,sensor_1,21.98,51.01,ok
2024-06-15 04:00:00,sensor_1,21.75,42.08,ok
2024-06-15 05:00:00,sensor_1,22.15,59.94,ok
2024-06-15 06:00:00,sensor_1,21.83,55.27,ok
2024-06-15 07:00:00,sensor_1,22.23,57.78,ok
2024-06-15 08:00:00,sensor_1,22.02,53.01,ok
2024-06-15 09:00:00,sensor_1,22.12,45.97,ok
2024-06-15 10:00:00,sensor_1,21.94,53.62,ok
2024-06-15 11:00:00,sensor_1,21.9,59.05,ok
2024-06-15 12:00:00,sensor_1,22.19,58.28,ok
2024-06-15 13:00:00,sensor_1,21.62,52.81,ok
2024-06-15 14:00:00,sensor_1,22.07,53.6,ok
2024-06-15 15:00:00,sensor_1,21.79,59.08,ok
2024-06-15 16:00:00,sensor_1,22.23,40.74,ok
2024-06-15 17:00:00,sensor_1,21.97,55.06,ok
2024-06-15 18:00:00,sensor_1,22.76,42.86,ok
2024-06-15 19:00:00,sensor_1,21.49,41.06,ok
2024-06-15 20:00:00,sensor_1,22.12,54.89,ok
2024-06-15 21:00:00,sensor_1,21.47,48.27,ok
2024-06-15 22:00:00,sensor_1,21.4,47.03,ok
2024-06-15 23:00:00,sensor_1,22.28,57.52,ok
2024-06-16 00:00:00,sensor_1,22.13,44.47,ok
2024-06-16 01:00:00,sensor_1,22.18,50.98,ok
2024-06-16 02:00:00,sensor_1,22.21,59.91,ok
2024-06-16 03:00:00,sensor_1,21.4,57.32,ok
2024-06-16 04:00:00,sensor_1,21.52,57.58,ok
2024-06-16 05:00:00,sensor_1,21.57,49.26,ok
2024-06-16 06:00:00,sensor_1,21.84,42.65,ok
2024-06-16 07:00:00,sensor_1,21.9,52.51,ok
2024-06-16 08:00:00,sensor_1,22.11,53.19,ok
2024-06-16 09:00:00,sensor_1,22.09,52.1,ok
2024-06-16 10:00:00,sensor_1,22.1,50.18,ok
2024-06-16 11:00:00,sensor_1,22.16,56.61,ok
2024-06-16 12:00:00,sensor_1,22.01,50.28,ok
2024-06-16 13:00:00,sensor_1,21.85,54.33,ok
2024-06-16 14:00:00,sensor_1,22.07,46.0,ok
2024-06-16 15:00:00,sensor_1,22.57,48.2,ok
2024-06-16 16:00:00,sensor_1,21.7,54.42,ok
2024-06-16 17:00:00,sensor_1,22.41,43.17,ok
2024-06-16 18:00:00,sensor_1,22.54,50.51,ok
2024-06-16 19:00:00,sensor_1,22.43,45.97,ok
2024-06-16 20:00:00,sensor_1,22.07,50.99,ok
2024-06-16 21:00:00,sensor_1,21.45,50.25,ok
2024-06-16 22:00:00,sensor_1,22.18,47.54,ok
2024-06-16 23:00:00,sensor_1,22.07,51.35,ok
2024-06-17 00:00:00,sensor_1,22.05,58.83,ok
2024-06-17 01:00:00,sensor_1,21.06,55.71,ok
2024-06-17 02:00:00,sensor_1,21.55,40.47,ok
2024-06-17 03:00:00,sensor_1,21.86,56.42,ok
2024-06-17 04:00:00,sensor_1,22.05,51.09,ok
2024-06-17 05:00:00,sensor_1,22.95,40.61,ok
2024-06-17 06:00:00,sensor_1,21.49,53.46,ok
2024-06-17 07:00:00,sensor_1,21.6,54.31,ok
2024-06-17 08:00:00,sensor_1,22.41,52.74,ok
2024-06-17 09:00:00,sensor_1,21.44,43.1,ok
2024-06-17 10:00:00,sensor_1,21.47,52.15,ok
2024-06-17 11:00:00,sensor_1,22.34,45.62,ok
2024-06-17 12:00:00,sensor_1,22.16,55.7,ok
2024-06-17 13:00:00,sensor_1,21.55,40.84,ok
2024-06-17 14:00:00,sensor_1,22.12,56.86,ok
2024-06-17 15:00:00,sensor_1,22.34,51.77,ok
2024-06-17 16:00:00,sensor_1,21.75,40.55,ok
2024-06-17 17:00:00,sensor_1,20.98,56.82,ok
2024-06-17 18:00:00,sensor_1,21.82,56.66,error
2024-06-17 19:00:00,sensor_1,22.04,55.96,ok
2024-06-17 20:00:00,sensor_1,21.97,52.71,ok
2024-06-17 21:00:00,sensor_1,22.18,42.67,ok
2024-06-17 22:00:00,sensor_1,22.76,50.58,ok
2024-06-17 23:00:00,sensor_1,22.05,51.89,ok
2024-06-18 00:00:00,sensor_1,21.92,57.38,ok
2024-06-18 01:00:00,sensor_1,21.84,40.19,ok
2024-06-18 02:00:00,sensor_1,22.16,51.23,ok
2024-06-18 03:00:00,sensor_1,22.41,56.35,ok
2024-06-18 04:00:00,sensor_1,21.87,59.85,ok
2024-06-18 05:00:00,sensor_1,22.12,44.99,ok
2024-06-18 06:00:00,sensor_1,22.06,44.8,ok
2024-06-18 07:00:00,sensor_1,21.86,56.72,ok
2024-06-18 08:00:00,sensor_1,22.34,42.95,ok
2024-06-18 09:00:00,sensor_1,21.71,45.28,ok
2024-06-18 10:00:00,sensor_1,21.7,47.37,ok
2024-06-18 11:00:00,sensor_1,22.17,49.11,ok
2024-06-18 12:00:00,sensor_1,21.88,48.6,ok
2024-06-18 13:00:00,sensor_1,22.13,41.51,ok
2024-06-18 14:00:00,sensor_1,21.6,40.29,ok
2024-06-18 15:00:00,sensor_1,21.43,46.21,ok
2024-06-18 16:00:00,sensor_1,22.76,55.46,ok
2024-06-18 17:00:00,sensor_1,21.67,55.98,ok
2024-06-18 18:00:00,sensor_1,21.76,50.71,ok
2024-06-18 19:00:00,sensor_1,22.28,44.42,ok
2024-06-18 20:00:00,sensor_1,21.57,43.21,ok
2024-06-18 21:00:00,sensor_1,22.0,50.78,ok
2024-06-18 22:00:00,sensor_1,22.22,53.34,ok
2024-06-18 23:00:00,sensor_1,22.17,47.56,ok
2024-06-19 00:00:00,sensor_1,22.32,42.16,ok
2024-06-19 01:00:00,sensor_1,21.75,58.16,ok
2024-06-19 02:00:00,sensor_1,21.99,51.61,ok
2024-06-19 03:00:00,sensor_1,22.36,56.38,ok
2024-06-19 04:00:00,sensor_1,22.14,41.22,ok
2024-06-19 05:00:00,sensor_1,21.91,57.08,ok
2024-06-19 06:00:00,sensor_1,22.61,55.2,ok
2024-06-19 07:00:00,sensor_1,22.05,52.52,ok
2024-06-19 08:00:00,sensor_1,22.33,43.13,ok
2024-06-19 09:00:00,sensor_1,22.38,58.98,ok
2024-06-19 10:00:00,sensor_1,21.89,42.66,ok
2024-06-19 11:00:00,sensor_1,22.23,57.42,ok
2024-06-19 12:00:00,sensor_1,22.59,58.48,ok
2024-06-19 13:00:00,sensor_1,22.25,49.12,ok
2024-06-19 14:00:00,sensor_1,21.92,59.88,ok
2024-06-19 15:00:00,sensor_1,21.93,45.69,ok
2024-06-19 16:00:00,sensor_1,22.13,49.07,error
2024-06-19 17:00:00,sensor_1,21.9,59.93,ok
2024-06-19 18:00:00,sensor_1,21.95,47.86,ok
2024-06-19 19:00:00,sensor_1,21.93,50.04,ok
2024-06-19 20:00:00,sensor_1,22.21,56.98,ok
2024-06-19 21:00:00,sensor_1,22.06,40.76,ok
2024-06-19 22:00:00,sensor_1,22.16,56.16,ok
2024-06-19 23:00:00,sensor_1,22.04,48.06,ok
2024-06-20 00:00:00,sensor_1,21.93,46.65,ok
2024-06-20 01:00:00,sensor_1,21.64,44.52,ok
2024-06-20 02:00:00,sensor_1,21.97,58.37,ok
2024-06-20 03:00:00,sensor_1,22.05,43.66,ok
2024-06-20 04:00:00,sensor_1,21.93,52.52,ok
2024-06-20 05:00:00,sensor_1,21.65,57.12,ok
2024-06-20 06:00:00,sensor_1,22.07,51.45,ok
2024-06-20 07:00:00,sensor_1,21.55,56.01,ok
2024-06-20 08:00:00,sensor_1,22.37,46.97,ok
